AGE,GENDER,POLICYSTATUS,CATEGORY,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
67,0,0,3,1,30,1.09,1.46,9831000,2268614.4
43,0,0,3,1,17,1.13,1.46,3831000,2267897.4
77,0,0,3,1,21,1.07,1.46,4360000,2266666.8
72,1,0,3,1,26,1.15,1.46,1022000,2266126.8
68,1,0,3,1,30,1.2,1.46,142000,2266126.8
69,0,0,3,1,24,1.19,1.46,8942000,2266126.8
51,1,0,3,1,20,1.09,1.46,8923000,2266126.8
74,0,0,3,1,22,1.06,1.46,7292000,2264568.6
65,0,0,3,1,30,1.04,1.46,2373000,2262837
78,0,0,3,1,23,1.13,1.46,1275000,2257500
35,0,0,3,1,16,1.11,1.46,6730000,2254756.8
80,0,0,3,1,29,1.08,1.46,3028000,2251582.2
38,0,0,3,1,18,1.16,1.46,94000,2250000
21,1,0,3,1,16,1.15,1.46,7733000,2250000
77,1,0,3,1,25,1.06,1.46,50000,2250000
61,0,0,3,1,30,1.05,1.46,1573000,2250000
76,0,0,3,1,29,1.2,1.46,949000,2250000
25,1,0,3,1,16,1.16,1.46,1414000,2246581.2
38,1,0,3,1,17,1.05,1.46,1601000,2244540
67,1,0,3,1,30,1.05,1.46,8456000,2242735.8
53,1,0,3,1,29,1.11,1.46,7370000,2242380.6
31,1,0,3,1,18,1.14,1.46,4406000,2242273.2
65,0,0,3,1,25,1.08,1.46,7858000,2238499.8
60,0,0,3,1,21,1.09,1.46,5229000,2236500
43,0,0,3,1,19,1.15,1.46,6352000,2233477.8
53,0,0,3,1,23,1.05,1.46,8590000,2225474.4
65,1,0,3,1,23,1.17,1.46,1523000,2225474.4
64,0,0,3,1,26,1.09,1.46,8220000,2222329.2
30,0,0,3,1,18,1.19,1.46,9118000,2222329.2
56,0,0,3,1,25,1.12,1.46,581000,2220000
32,1,0,3,1,15,1.2,1.46,2150000,2220000
41,1,0,3,1,19,1.17,1.46,3643000,2217570.6
49,0,0,3,1,15,1.18,1.46,7215000,2212877.4
56,0,0,3,1,26,1.1,1.46,7846000,2212054.8
36,1,0,3,1,18,1.16,1.46,9659000,2211821.4
77,0,0,3,1,24,1.15,1.46,7692000,2207397.6
74,0,0,3,1,29,1.08,1.46,9716000,2207324.4
67,1,0,3,1,26,1.18,1.46,240000,2206122
25,0,0,3,1,17,1.14,1.46,36000,2200000.2
38,0,0,3,1,16,1.14,1.46,8508000,2200000.2
42,0,0,3,1,18,1.1,1.46,9879000,2200000.2
51,0,0,3,1,28,1.1,1.46,2445000,2200000.2
71,1,0,3,1,25,1.15,1.46,732000,2200000.2
52,1,0,3,1,24,1.14,1.46,160000,2200000.2
40,1,0,3,1,17,1.1,1.46,4867000,2200000.2
24,0,0,3,1,19,1.03,1.46,5533000,2200000.2
30,0,0,3,1,18,1.09,1.46,2643000,2200000.2
67,1,0,3,1,26,1.05,1.46,4013000,2200000.2
32,0,0,3,1,18,1.2,1.46,6386000,2199806.4
57,0,0,3,1,20,1.11,1.46,244000,2193079.2
74,0,0,3,1,24,1.17,1.46,7119000,2188330.2
41,0,0,3,1,18,1.12,1.46,4605000,2186404.8
58,0,0,3,1,28,1.09,1.46,2178000,2185788.6
51,1,0,3,1,20,1.14,1.46,3122000,2183243.4
53,0,0,3,1,21,1.05,1.46,4901000,2182638
56,1,0,3,1,21,1.12,1.46,4801000,2178925.8
23,1,0,3,1,15,1.19,1.46,7653000,2176560.6
78,1,0,3,1,27,1.05,1.46,6843000,2176560.6
47,1,0,3,1,19,1.06,1.46,30000,2175000
61,1,0,3,1,24,1.19,1.46,6830000,2172499.8
57,0,0,3,1,25,1.2,1.46,8517000,2166909
55,1,0,3,1,25,1.04,1.46,1785000,2159258.4
50,1,0,3,1,19,1.07,1.46,1232000,2158476.6
26,1,0,3,1,19,1.12,1.46,6071000,2153498.4
30,0,0,3,1,17,1.07,1.46,6886000,2146857
24,0,0,3,1,15,1.14,1.46,8861000,2145000
46,0,0,3,1,18,1.12,1.46,6633000,2139499.8
33,1,0,3,1,19,1.03,1.46,4631000,2137626.6
42,1,0,3,1,18,1.16,1.46,4274000,2137500
28,1,0,3,1,16,1.05,1.46,3660000,2137500
60,0,0,3,1,21,1.08,1.46,6579000,2123056.2
62,1,0,3,1,26,1.05,1.46,2910000,2112049.2
43,1,0,3,1,19,1.14,1.46,4226000,2110206.6
75,1,0,3,1,22,1.03,1.46,9739000,2108344.2
62,0,0,3,1,22,1.16,1.46,9944000,2100000
59,1,0,3,1,30,1.09,1.46,7645000,2100000
63,1,0,3,1,28,1.2,1.46,3473000,2100000
54,0,0,3,1,23,1.06,1.46,2193000,2100000
64,0,0,3,1,21,1.15,1.46,7986000,2100000
42,1,0,3,1,19,1.12,1.46,2652000,2100000
38,1,0,3,1,18,1.14,1.46,3517000,2100000
50,1,0,3,1,15,1.18,1.46,4652000,2100000
70,0,0,3,1,29,1.13,1.46,5044000,2100000
76,0,0,3,1,29,1.17,1.46,2976000,2100000
48,0,0,3,1,19,1.17,1.46,7172000,2100000
50,1,0,3,1,17,1.1,1.46,847000,2100000
53,1,0,3,1,21,1.07,1.46,1007000,2100000
47,1,0,3,1,19,1.14,1.46,2602000,2097137.4
74,0,0,3,1,27,1.13,1.46,6174000,2096666.4
53,0,0,3,1,24,1.12,1.46,1908000,2095896
33,0,0,3,1,18,1.08,1.46,4695000,2089999.8
64,1,0,3,1,28,1.15,1.46,6167000,2089999.8
77,0,0,3,1,28,1.2,1.46,9039000,2088078.6
51,0,0,3,1,27,1.18,1.46,4754000,2087222.4
57,0,0,3,1,29,1.06,1.46,2197000,2087222.4
77,0,0,3,1,21,1.13,1.46,1357000,2087222.4
62,0,0,3,1,23,1.09,1.46,7829000,2087222.4
78,1,0,3,1,29,1.06,1.46,5529000,2087222.4
80,1,0,3,1,20,1.12,1.46,7104000,2082478.2
25,1,0,3,1,15,1.04,1.46,6160000,2081175.6
61,0,0,3,1,25,1.19,1.46,9283000,2076878.4
55,1,0,3,1,21,1.11,1.46,7921000,2075479.8
66,0,0,3,1,20,1.03,1.46,6306000,2073825.6
27,1,0,3,1,18,1.11,1.46,7538000,2073557.4
52,0,0,3,1,29,1.06,1.46,5737000,2070223.2
46,0,0,3,1,19,1.12,1.46,7555000,2070000
24,1,0,3,1,17,1.1,1.46,7385000,2064693
65,0,0,3,1,28,1.14,1.46,3048000,2064475.2
34,1,0,3,1,19,1.05,1.46,2414000,2063368.2
21,0,0,3,1,15,1.04,1.46,6101000,2061000
79,0,0,3,1,28,1.18,1.46,4075000,2059185
79,0,0,3,1,25,1.18,1.46,533000,2059185
51,1,0,3,1,25,1.16,1.46,7074000,2058908.4
55,0,0,3,1,28,1.19,1.46,5035000,2057520
44,1,0,3,1,17,1.13,1.46,9489000,2050124.4
62,0,0,3,1,27,1.19,1.46,9015000,2047194
52,1,0,3,1,23,1.18,1.46,6434000,2046727.2
59,1,0,3,1,23,1.18,1.46,2084000,2042661.6
70,0,0,3,1,22,1.17,1.46,4255000,2042500.2
59,1,0,3,1,26,1.03,1.46,457000,2042500.2
59,0,0,3,1,23,1.19,1.46,9889000,2041260.6
26,1,0,3,1,18,1.14,1.46,8150000,2037485.4
29,1,0,3,1,17,1.06,1.46,1456000,2035000.2
63,1,0,3,1,25,1.17,1.46,668000,2028000
30,1,0,3,1,17,1.03,1.46,710000,2028000
61,1,0,3,1,27,1.17,1.46,7170000,2027587.2
75,0,0,3,1,27,1.09,1.46,1347000,2027587.2
32,0,0,3,1,16,1.14,1.46,4871000,2026500
65,1,0,3,1,22,1.14,1.46,9645000,2026420.8
54,1,0,3,1,27,1.14,1.46,1094000,2025810.6
76,1,0,3,1,24,1.18,1.46,5369000,2025000
71,1,0,3,1,30,1.07,1.46,1722000,2022000
77,1,0,3,1,22,1.1,1.46,179000,2012500.2
38,0,0,3,1,16,1.09,1.46,4298000,2010898.2
41,0,0,3,1,16,1.05,1.46,4098000,2006223.6
73,1,0,3,1,22,1.08,1.46,1885000,2005701.6
75,1,0,3,1,20,1.18,1.46,4034000,2004000
66,0,0,3,1,20,1.08,1.46,7633000,2000760.6
60,0,0,3,1,21,1.17,1.46,5440000,1999999.8
71,0,0,3,1,23,1.03,1.46,1936000,1999999.8
60,1,0,3,1,29,1.04,1.46,7110000,1999999.8
59,0,0,3,1,29,1.08,1.46,691000,1999999.8
63,0,0,3,1,22,1.16,1.46,1753000,1999999.8
79,1,0,3,1,28,1.03,1.46,9908000,1999999.8
76,0,0,3,1,28,1.04,1.46,5254000,1999999.8
42,1,0,3,1,15,1.05,1.46,3298000,1999999.8
31,0,0,3,1,17,1.18,1.46,9378000,1998514.8
49,0,0,3,1,19,1.07,1.46,6884000,1995250.2
56,1,0,3,1,25,1.14,1.46,2502000,1995000
62,0,0,3,1,25,1.06,1.46,5710000,1984999.8
74,0,0,3,1,22,1.03,1.46,3362000,1983750
64,1,0,3,1,22,1.12,1.46,3685000,1983750
50,0,0,3,1,16,1.15,1.46,2297000,1980630
44,0,0,3,1,17,1.05,1.46,5932000,1980000
41,1,0,3,1,18,1.04,1.46,2219000,1980000
34,0,0,3,1,16,1.07,1.46,3064000,1979022
32,1,0,3,1,15,1.1,1.46,4124000,1973662.2
51,1,0,3,1,21,1.19,1.46,6420000,1967952.6
68,0,0,3,1,20,1.12,1.46,9052000,1967952.6
69,1,0,3,1,23,1.19,1.46,1671000,1967952.6
47,1,0,3,1,15,1.15,1.46,6895000,1967952.6
67,1,0,3,1,20,1.1,1.46,2109000,1967952.6
74,1,0,3,1,25,1.06,1.46,1792000,1967952.6
57,0,0,3,1,20,1.05,1.46,5515000,1966500
47,0,0,3,1,17,1.07,1.46,6843000,1962000
45,1,0,3,1,16,1.08,1.46,67000,1960000.2
80,1,0,3,1,24,1.15,1.46,4409000,1957500
67,0,0,3,1,23,1.08,1.46,8400000,1957002.6
79,1,0,3,1,26,1.14,1.46,9782000,1957002.6
31,1,0,3,1,19,1.07,1.46,3667000,1956788.4
59,0,0,3,1,24,1.06,1.46,8915000,1954999.8
43,0,0,3,1,16,1.08,1.46,1503000,1954999.8
77,0,0,3,1,27,1.12,1.46,5270000,1951753.8
56,0,0,3,1,30,1.03,1.46,9641000,1947217.2
29,0,0,3,1,17,1.09,1.46,3302000,1947217.2
56,0,0,3,1,29,1.16,1.46,8387000,1946710.8
52,1,0,3,1,25,1.19,1.46,8452000,1943596.2
66,0,0,3,1,30,1.15,1.46,327000,1942500
53,0,0,3,1,21,1.15,1.46,9613000,1940427.6
53,1,0,3,1,23,1.05,1.46,3587000,1940397.6
61,0,0,3,1,27,1.06,1.46,6036000,1938135
53,1,0,3,1,26,1.11,1.46,2132000,1932171.6
78,0,0,3,1,26,1.16,1.46,3155000,1932000
62,1,0,3,1,28,1.09,1.46,7384000,1931131.2
80,1,0,3,1,23,1.04,1.46,6975000,1928997.6
65,0,0,3,1,27,1.09,1.46,9664000,1926000
26,1,0,3,1,15,1.11,1.46,7928000,1925722.8
63,0,0,3,1,24,1.14,1.46,4730000,1922376
26,1,0,3,1,18,1.2,1.46,4746000,1922181.6
33,1,0,3,1,19,1.11,1.46,8021000,1921420.8
37,1,0,3,1,15,1.17,1.46,6052000,1920607.8
43,0,0,3,1,16,1.17,1.46,3023000,1920000
75,1,0,3,1,23,1.14,1.46,2728000,1920000
63,1,0,3,1,23,1.06,1.46,9271000,1920000
58,1,0,3,1,26,1.12,1.46,6842000,1920000
78,0,0,3,1,23,1.12,1.46,9832000,1920000
53,0,0,3,1,29,1.07,1.46,4019000,1920000
62,1,0,3,1,23,1.1,1.46,9561000,1920000
29,0,0,3,1,18,1.13,1.46,937000,1920000
71,0,0,3,1,29,1.1,1.46,8309000,1920000
66,0,0,3,1,27,1.13,1.46,2546000,1914618.6
64,0,0,3,1,30,1.17,1.46,2268000,1908317.4
67,1,0,3,1,23,1.12,1.46,2968000,1908317.4
60,0,0,3,1,28,1.06,1.46,4703000,1908317.4
80,1,0,3,1,26,1.04,1.46,7063000,1908317.4
31,0,0,3,1,16,1.16,1.46,1008000,1903980
55,1,0,3,1,28,1.07,1.46,4850000,1900000.2
53,1,0,3,1,29,1.16,1.46,6693000,1900000.2
51,1,0,3,1,23,1.15,1.46,2098000,1897500
48,0,0,3,1,18,1.07,1.46,5968000,1897407.6
36,1,0,3,1,18,1.17,1.46,9214000,1896069
44,0,0,3,1,16,1.09,1.46,2787000,1896000
71,0,0,3,1,27,1.06,1.46,7030000,1895830.8
56,1,0,3,1,25,1.08,1.46,9060000,1892287.2
53,1,0,3,1,23,1.18,1.46,7894000,1890000
72,0,0,3,1,22,1.09,1.46,2795000,1890000
77,1,0,3,1,20,1.11,1.46,7698000,1890000
76,0,0,3,1,20,1.05,1.46,3507000,1889906.4
28,1,0,3,1,18,1.03,1.46,3494000,1889241
69,0,0,3,1,29,1.12,1.46,7125000,1888620
58,0,0,3,1,21,1.12,1.46,5016000,1888210.8
26,1,0,3,1,16,1.13,1.46,6433000,1888210.8
49,0,0,3,1,17,1.04,1.46,6754000,1888210.8
70,1,0,3,1,28,1.11,1.46,7754000,1888210.8
80,0,0,3,1,21,1.15,1.46,220000,1887520.2
67,1,0,3,1,30,1.2,1.46,3047000,1887520.2
61,1,0,3,1,22,1.18,1.46,8597000,1885272.6
74,1,0,3,1,29,1.06,1.46,7246000,1884762
70,1,0,3,1,29,1.07,1.46,5498000,1882206
61,0,0,3,1,30,1.04,1.46,6899000,1874083.8
66,1,0,3,1,22,1.11,1.46,9280000,1870000.2
45,1,0,3,1,15,1.1,1.46,3151000,1866666.6
21,0,0,3,1,19,1.09,1.46,2102000,1866442.8
67,0,0,3,1,23,1.13,1.46,9124000,1864500
70,1,0,3,1,25,1.05,1.46,9922000,1860000
45,0,0,3,1,18,1.04,1.46,3334000,1860000
72,0,0,3,1,27,1.08,1.46,6833000,1860000
69,0,0,3,1,30,1.07,1.46,6395000,1860000
55,1,0,3,1,20,1.11,1.46,1798000,1860000
80,0,0,3,1,27,1.04,1.46,9872000,1858618.2
63,1,0,3,1,26,1.08,1.46,4425000,1857849
75,0,0,3,1,27,1.09,1.46,8094000,1855336.8
78,1,0,3,1,20,1.13,1.46,9631000,1853803.8
73,1,0,3,1,30,1.05,1.46,8374000,1853803.8
64,0,0,3,1,24,1.14,1.46,8837000,1852999.8
38,0,0,3,1,18,1.1,1.46,2402000,1851892.8
73,0,0,3,1,28,1.04,1.46,1081000,1848682.8
67,0,0,3,1,22,1.19,1.46,740000,1848682.8
37,1,0,3,1,16,1.15,1.46,6438000,1848682.8
48,1,0,3,1,19,1.15,1.46,2370000,1848682.8
59,0,0,3,1,20,1.11,1.46,4721000,1846859.4
27,0,0,3,1,18,1.14,1.46,2179000,1845255.6
51,1,0,3,1,28,1.06,1.46,5133000,1842718.8
65,0,0,3,1,24,1.03,1.46,4244000,1840000.2
21,0,0,3,1,18,1.16,1.46,5401000,1840000.2
39,0,0,3,1,16,1.12,1.46,876000,1837500
78,0,0,3,1,30,1.16,1.46,5001000,1837500
62,0,0,3,1,26,1.16,1.46,3158000,1836816.6
53,0,0,3,1,25,1.16,1.46,3975000,1836816.6
36,1,0,3,1,16,1.12,1.46,1389000,1836000
80,1,0,3,1,28,1.17,1.46,3419000,1830000
26,0,0,3,1,19,1.11,1.46,2765000,1828447.2
60,1,0,3,1,24,1.1,1.46,7869000,1827928.8
56,1,0,3,1,28,1.16,1.46,3181000,1824828.6
57,0,0,3,1,25,1.14,1.46,7108000,1819041
69,1,0,3,1,24,1.1,1.46,5287000,1816999.8
73,1,0,3,1,24,1.03,1.46,2445000,1815000
53,1,0,3,1,28,1.2,1.46,7988000,1815000
53,0,0,3,1,27,1.18,1.46,2880000,1815000
79,1,0,3,1,25,1.09,1.46,8711000,1812112.2
73,1,0,3,1,20,1.07,1.46,5457000,1812088.8
57,1,0,3,1,20,1.14,1.46,9787000,1808569.8
55,1,0,3,1,23,1.05,1.46,1752000,1807191
41,0,0,3,1,17,1.05,1.46,7087000,1806285
80,0,0,3,1,27,1.15,1.46,4208000,1800000
57,1,0,3,1,27,1.1,1.46,3073000,1800000
69,1,0,3,1,28,1.16,1.46,2353000,1800000
72,0,0,3,1,28,1.18,1.46,5863000,1800000
51,0,0,3,1,29,1.07,1.46,6111000,1800000
66,0,0,3,1,27,1.08,1.46,2537000,1800000
57,1,0,3,1,28,1.06,1.46,4929000,1800000
66,1,0,3,1,21,1.07,1.46,9102000,1800000
39,0,0,3,1,17,1.14,1.46,3323000,1800000
62,0,0,3,1,23,1.2,1.46,763000,1800000
41,0,0,3,1,18,1.07,1.46,1164000,1800000
79,1,0,3,1,20,1.03,1.46,5239000,1800000
77,0,0,3,1,29,1.19,1.46,9885000,1800000
52,1,0,3,1,23,1.2,1.46,1430000,1800000
41,0,0,3,1,19,1.05,1.46,8095000,1800000
44,0,0,3,1,15,1.07,1.46,6226000,1800000
73,1,0,3,1,26,1.18,1.46,8071000,1800000
20,1,0,3,1,16,1.09,1.46,994000,1800000
76,0,0,3,1,27,1.12,1.46,7527000,1800000
44,0,0,3,1,18,1.12,1.46,2636000,1800000
64,0,0,3,1,24,1.04,1.46,4371000,1800000
76,1,0,3,1,24,1.16,1.46,1174000,1800000
22,0,0,3,1,16,1.16,1.46,4673000,1800000
58,1,0,3,1,24,1.09,1.46,1330000,1800000
72,0,0,3,1,30,1.14,1.46,5117000,1800000
58,1,0,3,1,24,1.17,1.46,450000,1800000
47,0,0,3,1,16,1.14,1.46,3043000,1800000
72,0,0,3,1,28,1.08,1.46,578000,1800000
33,1,0,3,1,19,1.09,1.46,8831000,1800000
64,1,0,3,1,27,1.13,1.46,4401000,1800000
66,0,0,3,1,24,1.2,1.46,2357000,1800000
58,0,0,3,1,24,1.18,1.46,353000,1800000
52,0,0,3,1,30,1.18,1.46,7080000,1800000
72,0,0,3,1,30,1.1,1.46,4712000,1800000
26,0,0,3,1,17,1.03,1.46,2957000,1800000
67,1,0,3,1,25,1.2,1.46,198000,1800000
72,0,0,3,1,27,1.11,1.46,5808000,1800000
79,0,0,3,1,21,1.13,1.46,3514000,1800000
72,0,0,3,1,20,1.16,1.46,711000,1800000
80,0,0,3,1,22,1.03,1.46,5377000,1800000
62,0,0,3,1,26,1.13,1.46,6527000,1800000
65,1,0,3,1,20,1.07,1.46,7602000,1800000
68,1,0,3,1,24,1.15,1.46,395000,1800000
59,1,0,3,1,26,1.03,1.46,5250000,1799382
76,0,0,3,1,20,1.1,1.46,1761000,1799382
62,0,0,3,1,29,1.05,1.46,817000,1799382
60,1,0,3,1,24,1.09,1.46,2276000,1799382
29,0,0,3,1,19,1.13,1.46,1128000,1799382
78,1,0,3,1,27,1.09,1.46,2793000,1794000
33,1,0,3,1,18,1.03,1.46,2521000,1794000
52,1,0,3,1,21,1.09,1.46,9472000,1791000
36,0,0,3,1,16,1.06,1.46,4512000,1789782
68,1,0,3,1,30,1.2,1.46,7127000,1789782
28,0,0,3,1,16,1.03,1.46,4765000,1789782
29,0,0,3,1,19,1.18,1.46,2853000,1789047.6
75,0,0,3,1,20,1.12,1.46,4363000,1789047.6
42,1,0,3,1,16,1.06,1.46,8842000,1789047.6
74,0,0,3,1,28,1.06,1.46,4492000,1789047.6
51,1,0,3,1,21,1.1,1.46,8712000,1789047.6
26,1,0,3,1,16,1.07,1.46,5646000,1789047.6
71,0,0,3,1,28,1.2,1.46,5785000,1789047.6
42,1,0,3,1,17,1.17,1.46,5554000,1789047.6
68,0,0,3,1,28,1.09,1.46,7074000,1789047.6
27,1,0,3,1,16,1.05,1.46,3310000,1789047.6
61,1,0,3,1,26,1.05,1.46,98000,1789047.6
62,1,0,3,1,27,1.05,1.46,7170000,1787591.4
52,1,0,3,1,24,1.13,1.46,2489000,1785000
21,0,0,3,1,16,1.19,1.46,4583000,1784981.4
20,0,0,3,1,18,1.05,1.46,3942000,1784981.4
64,0,0,3,1,29,1.1,1.46,7321000,1784981.4
41,0,0,3,1,15,1.15,1.46,8961000,1784981.4
43,0,0,3,1,16,1.03,1.46,7279000,1783671
58,0,0,3,1,21,1.03,1.46,965000,1782684.6
80,0,0,3,1,21,1.05,1.46,4679000,1780181.4
20,0,0,3,1,17,1.03,1.46,4262000,1780181.4
57,0,0,3,1,23,1.13,1.46,7378000,1780181.4
51,0,0,3,1,21,1.17,1.46,5470000,1780102.2
50,1,0,3,1,15,1.19,1.46,6210000,1780102.2
74,1,0,3,1,22,1.06,1.46,8664000,1779093.6
77,0,0,3,1,21,1.14,1.46,7794000,1779093.6
33,0,0,3,1,16,1.05,1.46,7009000,1779093.6
65,0,0,3,1,23,1.07,1.46,9929000,1779093.6
77,0,0,3,1,26,1.1,1.46,9287000,1778523.6
20,1,0,3,1,18,1.15,1.46,4975000,1777564.8
77,1,0,3,1,20,1.15,1.46,5725000,1777564.8
78,1,0,3,1,28,1.11,1.46,7156000,1777564.8
74,0,0,3,1,23,1.18,1.46,1913000,1777564.8
68,0,0,3,1,22,1.17,1.46,3484000,1777564.8
76,1,0,3,1,27,1.15,1.46,1156000,1777564.8
60,1,0,3,1,27,1.17,1.46,5989000,1777564.8
72,1,0,3,1,22,1.11,1.46,6921000,1777564.8
63,1,0,3,1,23,1.14,1.46,945000,1777564.8
69,1,0,3,1,26,1.16,1.46,4492000,1777564.8
63,1,0,3,1,29,1.07,1.46,969000,1777341
52,0,0,3,1,20,1.18,1.46,2267000,1776000
43,0,0,3,1,17,1.08,1.46,9812000,1774321.8
33,0,0,3,1,19,1.11,1.46,1425000,1773766.8
53,1,0,3,1,29,1.17,1.46,370000,1772307.6
66,1,0,3,1,21,1.05,1.46,3926000,1772102.4
39,1,0,3,1,17,1.03,1.46,5813000,1770197.4
46,0,0,3,1,18,1.08,1.46,4992000,1770197.4
27,1,0,3,1,15,1.04,1.46,2441000,1770197.4
39,1,0,3,1,15,1.07,1.46,3195000,1770197.4
54,0,0,3,1,23,1.15,1.46,6923000,1770197.4
36,0,0,3,1,17,1.06,1.46,2885000,1770197.4
65,1,0,3,1,29,1.18,1.46,9502000,1770197.4
34,1,0,3,1,18,1.05,1.46,5486000,1770197.4
77,1,0,3,1,23,1.12,1.46,3514000,1770197.4
59,1,0,3,1,26,1.18,1.46,7174000,1770000
56,0,0,3,1,30,1.04,1.46,5778000,1769737.2
22,1,0,3,1,18,1.18,1.46,6862000,1769737.2
60,0,0,3,1,29,1.2,1.46,4059000,1769550.6
54,1,0,3,1,29,1.03,1.46,7510000,1766140.2
71,0,0,3,1,24,1.16,1.46,8423000,1764740.4
52,1,0,3,1,29,1.15,1.46,4660000,1764252
43,1,0,3,1,18,1.15,1.46,1521000,1760295
61,1,0,3,1,22,1.09,1.46,3879000,1759999.8
59,0,0,3,1,29,1.06,1.46,8259000,1759999.8
47,0,0,3,1,15,1.06,1.46,5150000,1758375.6
63,1,0,3,1,21,1.14,1.46,1864000,1758375.6
60,0,0,3,1,21,1.18,1.46,5838000,1758375.6
56,1,0,3,1,25,1.04,1.46,2712000,1757500.2
59,1,0,3,1,28,1.07,1.46,3504000,1757500.2
24,0,0,3,1,19,1.09,1.46,5860000,1757500.2
50,1,0,3,1,19,1.13,1.46,308000,1755573.6
25,0,0,3,1,15,1.08,1.46,1764000,1755573.6
45,1,0,3,1,18,1.1,1.46,483000,1755573.6
35,1,0,3,1,18,1.04,1.46,3682000,1755573.6
70,0,0,3,1,28,1.2,1.46,6443000,1753634.4
23,0,0,3,1,15,1.03,1.46,2904000,1753634.4
59,1,0,3,1,22,1.18,1.46,6540000,1753266.6
66,1,0,3,1,27,1.16,1.46,9149000,1753266.6
77,0,0,3,1,29,1.07,1.46,2538000,1752708.6
59,0,0,3,1,21,1.06,1.46,7717000,1750000.2
67,1,0,3,1,28,1.09,1.46,5628000,1747938.6
78,1,0,3,1,29,1.08,1.46,7231000,1747938.6
80,1,0,3,1,25,1.18,1.46,4793000,1747614.6
78,1,0,3,1,26,1.15,1.46,6407000,1747303.2
25,0,0,3,1,18,1.13,1.46,1792000,1747303.2
78,0,0,3,1,29,1.09,1.46,1241000,1744151.4
75,0,0,3,1,23,1.19,1.46,4910000,1742625
56,0,0,3,1,30,1.17,1.46,5613000,1742500.2
75,1,0,3,1,30,1.16,1.46,3691000,1741482
64,0,0,3,1,20,1.09,1.46,5687000,1741100.4
63,0,0,3,1,20,1.15,1.46,3040000,1740921
58,0,0,3,1,21,1.08,1.46,8313000,1740000
32,0,0,3,1,17,1.16,1.46,684000,1740000
28,1,0,3,1,17,1.12,1.46,4417000,1740000
57,0,0,3,1,28,1.13,1.46,5315000,1740000
76,1,0,3,1,24,1.12,1.46,9143000,1740000
42,0,0,3,1,18,1.11,1.46,310000,1740000
49,1,0,3,1,19,1.14,1.46,9887000,1737793.8
64,0,0,3,1,24,1.17,1.46,8324000,1736932.2
43,1,0,3,1,16,1.11,1.46,5870000,1736932.2
57,0,0,3,1,23,1.03,1.46,3888000,1736331.6
34,0,0,3,1,17,1.06,1.46,8017000,1735000.2
62,0,0,3,1,21,1.05,1.46,9881000,1732500
60,1,0,3,1,28,1.1,1.46,7299000,1731649.8
65,1,0,3,1,30,1.03,1.46,1439000,1729412.4
77,0,0,3,1,29,1.04,1.46,6679000,1729412.4
51,1,0,3,1,24,1.2,1.46,4086000,1729412.4
60,1,0,3,1,23,1.13,1.46,3965000,1729412.4
40,0,0,3,1,17,1.03,1.46,4154000,1729412.4
80,1,0,3,1,26,1.13,1.46,1145000,1729412.4
52,0,0,3,1,20,1.08,1.46,7055000,1725417.6
70,0,0,3,1,21,1.12,1.46,7178000,1725186
67,1,0,3,1,30,1.12,1.46,401000,1725000
44,1,0,3,1,19,1.03,1.46,8467000,1724407.8
61,0,0,3,1,30,1.06,1.46,9891000,1719790.2
50,1,0,3,1,15,1.12,1.46,8651000,1718312.4
68,0,0,3,1,21,1.11,1.46,8814000,1717485.6
58,1,0,3,1,29,1.16,1.46,9766000,1716000
52,0,0,3,1,27,1.13,1.46,7670000,1715178
38,0,0,3,1,15,1.14,1.46,1895000,1715132.4
77,1,0,3,1,22,1.13,1.46,8826000,1713397.8
65,1,0,3,1,24,1.03,1.46,7565000,1712510.4
56,1,0,3,1,21,1.19,1.46,4716000,1712251.8
75,1,0,3,1,21,1.07,1.46,7425000,1712142
76,0,0,3,1,24,1.05,1.46,1301000,1711191
75,0,0,3,1,24,1.14,1.46,944000,1711191
30,0,0,3,1,16,1.14,1.46,6190000,1711191
74,0,0,3,1,28,1.08,1.46,6474000,1710000
66,1,0,3,1,26,1.13,1.46,1807000,1710000
72,0,0,3,1,23,1.18,1.46,295000,1710000
67,1,0,3,1,20,1.15,1.46,1481000,1705953
65,1,0,3,1,24,1.05,1.46,4890000,1705953
78,0,0,3,1,28,1.09,1.46,7041000,1705953
21,1,0,3,1,16,1.19,1.46,3022000,1705953
31,0,0,3,1,16,1.14,1.46,5502000,1705558.8
29,0,0,3,1,15,1.07,1.46,5297000,1704346.2
44,0,0,3,1,19,1.14,1.46,5660000,1704000
64,0,0,3,1,20,1.16,1.46,2036000,1701618
75,0,0,3,1,25,1.09,1.46,8513000,1699999.8
64,0,0,3,1,20,1.13,1.46,1256000,1695180
66,0,0,3,1,21,1.09,1.46,7023000,1695180
61,0,0,3,1,22,1.07,1.46,7509000,1689360.6
71,0,0,3,1,28,1.13,1.46,4999000,1688686.2
42,0,0,3,1,19,1.2,1.46,2330000,1687149
49,0,0,3,1,17,1.09,1.46,2021000,1686355.2
63,0,0,3,1,26,1.15,1.46,1256000,1686355.2
43,1,0,3,1,15,1.09,1.46,9008000,1685605.8
47,0,0,3,1,15,1.09,1.46,9668000,1685275.8
40,0,0,3,1,19,1.03,1.46,6975000,1684284
68,0,0,3,1,24,1.15,1.46,9994000,1683535.2
